timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
14940,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
15051,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
15163,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
15274,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
15385,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
15497,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
15608,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
15720,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
15831,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
15942,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
16054,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
16165,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
16277,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
16388,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
16499,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
16611,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
16722,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
16834,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
16945,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
17056,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
17168,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
17279,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
17390,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
17502,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
17613,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
17725,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
17836,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
17947,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
18059,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
18170,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
18282,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
18393,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
18504,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
18616,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
18727,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
18838,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
18950,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19061,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19173,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19284,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19395,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19507,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19618,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19730,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19841,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
19952,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20064,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20175,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20287,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20398,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20509,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20621,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20732,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20843,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
20955,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21066,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21178,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21289,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21400,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21512,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21623,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21735,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21846,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
21957,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22069,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22180,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22292,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22403,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22514,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22626,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22737,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22848,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
22960,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23071,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23183,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23294,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23405,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23517,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23628,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23740,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23851,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
23962,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
24074,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
24185,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
24296,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
24408,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
24519,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
24631,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
24742,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
24853,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
24965,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25076,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25188,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25299,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25410,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25522,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25633,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25745,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25856,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
25967,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26079,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26190,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26301,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26413,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26524,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26636,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26747,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26858,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
26970,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27081,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27193,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27304,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,practice_end
27415,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,block_1_start
27527,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27638,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27749,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27861,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
27972,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28084,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28195,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28306,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28418,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28529,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28641,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28752,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28863,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
28975,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
29086,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
29198,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
29309,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
29420,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
29532,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
29643,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
29754,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
29866,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
29977,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
30089,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
30200,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
30311,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
30423,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
30534,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
30646,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
30757,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
30868,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
30980,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31091,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31203,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31314,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31425,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31537,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31648,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31759,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31871,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
31982,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
32094,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
32205,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
32316,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
32428,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
32539,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
32651,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
32762,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
32873,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
32985,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
33096,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33207,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33319,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33430,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33542,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33653,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33764,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33876,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
33987,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34099,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34210,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34321,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34433,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34544,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34656,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34767,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34878,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
34990,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
35101,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
35212,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
35324,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
35435,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
35547,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
35658,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
35769,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
35881,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
35992,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
36104,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
36215,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
36326,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
36438,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
36549,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
36661,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
36772,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
36883,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
